year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2001,M,Spain,0 days 02:13:36,Juzdado,Alberto,20,35,M,8016.0,0 days 02:10:00
2001,M,Denmark,0 days 02:23:31,Andersen,Hans Mygind,43,35,M,8611.0,0 days 02:20:00
2001,M,Germany,0 days 02:24:44,Wolf,Ulrich,47,35,M,8684.0,0 days 02:20:00
2001,M,Italy,0 days 02:24:52,Jocher,Christian,48,35,M,8692.0,0 days 02:20:00
2001,M,Belgium,0 days 02:26:40,Molemans,Luc,49,35,M,8800.0,0 days 02:20:00
2001,M,Netherlands,0 days 02:27:56,Zewdie,Abraham,52,35,M,8876.0,0 days 02:20:00
2001,M,Finland,0 days 02:28:24,Ahola,Asmo,55,35,M,8904.0,0 days 02:20:00
2001,M,Finland,0 days 02:28:39,Kalermo,Timo-Pekka,57,35,M,8919.0,0 days 02:20:00
2001,M,Germany,0 days 02:29:57,Krupanek,Romuald,61,35,M,8997.0,0 days 02:20:00
2001,M,Germany,0 days 02:30:45,Passos,Manuel,63,35,M,9045.0,0 days 02:30:00
