year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,W,Kenya,0 days 02:19:44,Kiplagat,Florence,28,25,W,8384.0,0 days 02:10:00
2011,W,Ethiopia,0 days 02:24:25,Habtamu,Atsede,44,25,W,8665.0,0 days 02:20:00
2011,W,Russia,0 days 02:25:01,Petrova,Tatyana,48,25,W,8701.0,0 days 02:20:00
2011,W,Japan,0 days 02:28:49,Okubo,Eri,74,25,W,8929.0,0 days 02:20:00
2011,W,Poland,0 days 02:30:38,Lewandowska,Iwona,81,25,W,9038.0,0 days 02:30:00
2011,W,United Kingdom,0 days 02:36:19,Penty,Becky,132,25,W,9379.0,0 days 02:30:00
2011,W,France,0 days 02:36:50,Laubertie,Patricia,139,25,W,9410.0,0 days 02:30:00
2011,W,Ethiopia,0 days 02:39:18,Tsehay Desa,Adhane,176,25,W,9558.0,0 days 02:30:00
2011,W,United Kingdom,0 days 02:44:18,Archer,Nicky,260,25,W,9858.0,0 days 02:40:00
2011,W,Switzerland,0 days 02:44:58,Hauert,CÃÂ©line,290,25,W,9898.0,0 days 02:40:00
