year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2004,M,Germany,0 days 03:49:33,Papcke,Gerd,10601,70,M,13773.0,0 days 03:40:00
2004,M,Poland,0 days 03:49:44,Stadniczak,Michal,10646,70,M,13784.0,0 days 03:40:00
2004,M,Germany,0 days 03:53:08,Oremek,GÃÂ¼nter,11751,70,M,13988.0,0 days 03:50:00
2004,M,Germany,0 days 03:58:07,SchÃÂ¤fers,Heinrich,13662,70,M,14287.0,0 days 03:50:00
2004,M,Germany,0 days 03:59:59,Budick,Horst,14368,70,M,14399.0,0 days 03:50:00
2004,M,Germany,0 days 04:00:06,Preller,Horst,14402,70,M,14406.0,0 days 04:00:00
2004,M,Germany,0 days 04:06:21,Edel,Willy,15879,70,M,14781.0,0 days 04:00:00
2004,M,Italy,0 days 04:08:42,Vincenzo,Montanino,16474,70,M,14922.0,0 days 04:00:00
2004,M,Germany,0 days 04:09:19,Paczkowski,Hans,16623,70,M,14959.0,0 days 04:00:00
2004,M,Germany,0 days 04:09:36,UebelgÃÂ¼nne,Detlef-RÃÂ¼diger,16704,70,M,14976.0,0 days 04:00:00
