year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,M,South Korea,0 days 02:12:19,Lee,Bong-Ju,11,35,M,7939.0,0 days 02:10:00
2005,M,Kenya,0 days 02:19:11,Kandie,Christopher,17,35,M,8351.0,0 days 02:10:00
2005,M,Australia,0 days 02:20:58,Gillard,Kim,25,35,M,8458.0,0 days 02:20:00
2005,M,Australia,0 days 02:21:45,Harrison,Nick,27,35,M,8505.0,0 days 02:20:00
2005,M,Australia,0 days 02:21:45,de Highden,Roderic,28,35,M,8505.0,0 days 02:20:00
2005,M,Switzerland,0 days 02:25:01,Seiler,Christoph,35,35,M,8701.0,0 days 02:20:00
2005,M,Germany,0 days 02:25:47,Zabel,Michael,36,35,M,8747.0,0 days 02:20:00
2005,M,Finland,0 days 02:28:53,Kalermo,Timo-Pekka,45,35,M,8933.0,0 days 02:20:00
2005,M,United Kingdom,0 days 02:30:39,Dobson,Paul,51,35,M,9039.0,0 days 02:30:00
2005,M,Belgium,0 days 02:30:57,Vandecasteele,Steven,53,35,M,9057.0,0 days 02:30:00
