year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,W,Norway,0 days 03:45:14,Nystad,Vera,12105,70,W,13514.0,0 days 03:40:00
2015,W,Denmark,0 days 04:02:54,Christensen,Doris,18857,70,W,14574.0,0 days 04:00:00
2015,W,United Kingdom,0 days 04:10:06,Little,Gina,20945,70,W,15006.0,0 days 04:10:00
2015,W,Germany,0 days 04:25:28,Schlager,Ruth,25314,70,W,15928.0,0 days 04:20:00
2015,W,United Kingdom,0 days 04:29:16,Hamilton,Sarah,26358,70,W,16156.0,0 days 04:20:00
2015,W,Norway,0 days 04:30:12,Rushfeldt,Reidun,26579,70,W,16212.0,0 days 04:30:00
2015,W,Germany,0 days 04:31:07,Kluge,Maria-Luise,26785,70,W,16267.0,0 days 04:30:00
2015,W,United States,0 days 04:31:29,Rigney,Hansi,26867,70,W,16289.0,0 days 04:30:00
2015,W,United Kingdom,0 days 04:51:32,Emery,Grace,30948,70,W,17492.0,0 days 04:50:00
2015,W,Germany,0 days 04:59:30,Wenzel,Mareike,32269,70,W,17970.0,0 days 04:50:00
