year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,M,United States,0 days 03:39:39,Ouweleen,John,9737,75,M,13179.0,0 days 03:30:00
2017,M,Chile,0 days 03:58:51,Moreno Lopez,Ivan Arturo,16740,75,M,14331.0,0 days 03:50:00
2017,M,Germany,0 days 04:07:32,Siegert,Bernd,19725,75,M,14852.0,0 days 04:00:00
2017,M,Germany,0 days 04:09:31,Hempel,Dieter,20358,75,M,14971.0,0 days 04:00:00
2017,M,South Korea,0 days 04:15:51,Nam,Jeong Jo,22380,75,M,15351.0,0 days 04:10:00
2017,M,Canada,0 days 04:16:31,Kostic,Milos,22566,75,M,15391.0,0 days 04:10:00
2017,M,Germany,0 days 04:21:40,Matznick,Horst,24176,75,M,15700.0,0 days 04:20:00
2017,M,Japan,0 days 04:22:28,Ito,Masahiko,24413,75,M,15748.0,0 days 04:20:00
2017,M,Germany,0 days 04:22:58,Hallas,GÃÂ¼nter,24574,75,M,15778.0,0 days 04:20:00
2017,M,Germany,0 days 04:25:17,Molero-Membrilla,JosÃÂ©,25249,75,M,15917.0,0 days 04:20:00
