year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,W,Ethiopia,0 days 02:24:47,Besuye,Atsede Habtamu,31,25,W,8687.0,0 days 02:20:00
2009,W,Ethiopia,0 days 02:26:38,Daska,Mamitu,41,25,W,8798.0,0 days 02:20:00
2009,W,Ethiopia,0 days 02:27:09,Getaneh,Genet,46,25,W,8829.0,0 days 02:20:00
2009,W,Kenya,0 days 02:34:16,Nyetipei,Jacqueline,100,25,W,9256.0,0 days 02:30:00
2009,W,Switzerland,0 days 02:35:44,Neuenschwander,Maja,124,25,W,9344.0,0 days 02:30:00
2009,W,Hungary,0 days 02:48:26,Molnar,Barbara,414,25,W,10106.0,0 days 02:40:00
2009,W,United Kingdom,0 days 02:56:16,Firth,Charlotte,775,25,W,10576.0,0 days 02:50:00
2009,W,Hong Kong,0 days 02:59:13,Chow,Chi Ngan,1059,25,W,10753.0,0 days 02:50:00
2009,W,United States,0 days 03:01:10,Senft,Tina,1237,25,W,10870.0,0 days 03:00:00
2009,W,Germany,0 days 03:04:04,Neumann,Katja,1458,25,W,11044.0,0 days 03:00:00
