year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,M,Germany,0 days 02:48:59,Weigert,Stefan,400,20,M,10139.0,0 days 02:40:00
2005,M,Germany,0 days 02:57:34,Goldhahn,Ulli,838,20,M,10654.0,0 days 02:50:00
2005,M,Italy,0 days 03:05:43,Di Giuseppe,Marco,1438,20,M,11143.0,0 days 03:00:00
2005,M,Germany,0 days 03:09:37,Hoehne,Peter,1792,20,M,11377.0,0 days 03:00:00
2005,M,Germany,0 days 03:14:56,Siefke,Martin,2415,20,M,11696.0,0 days 03:10:00
2005,M,Germany,0 days 03:21:13,Herold,Jakob,3299,20,M,12073.0,0 days 03:20:00
2005,M,Germany,0 days 03:23:03,Roel,Marcus,3555,20,M,12183.0,0 days 03:20:00
2005,M,Germany,0 days 03:24:53,Sander,Robin,3845,20,M,12293.0,0 days 03:20:00
2005,M,Germany,0 days 03:26:21,Petrausch,Janek,4107,20,M,12381.0,0 days 03:20:00
2005,M,Switzerland,0 days 03:26:26,Lacher,Patrick,4123,20,M,12386.0,0 days 03:20:00
