year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,M,Germany,0 days 02:53:28,HÃÂ¼ninghake,Wolfgang,451,55,M,10408.0,0 days 02:50:00
2000,M,Germany,0 days 02:55:41,Nau,Dr. Dieter,538,55,M,10541.0,0 days 02:50:00
2000,M,Germany,0 days 02:56:40,Wilutzky,Claus,590,55,M,10600.0,0 days 02:50:00
2000,M,Germany,0 days 02:56:53,Klein,Helmut,602,55,M,10613.0,0 days 02:50:00
2000,M,France,0 days 02:57:12,Louvet,Jean-Claude,615,55,M,10632.0,0 days 02:50:00
2000,M,Germany,0 days 02:57:51,Kupczok,Siegfried,670,55,M,10671.0,0 days 02:50:00
2000,M,Germany,0 days 03:00:18,Molero-Membrilla,Jose,851,55,M,10818.0,0 days 03:00:00
2000,M,Austria,0 days 03:01:14,Podbressnik,Peter,890,55,M,10874.0,0 days 03:00:00
2000,M,Germany,0 days 03:03:15,MÃÂ¼ller,Gernot,1007,55,M,10995.0,0 days 03:00:00
2000,M,Denmark,0 days 03:03:25,HammershÃÂ¶j,Preben,1017,55,M,11005.0,0 days 03:00:00
