year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,W,Ethiopia,0 days 02:18:55,Dibaba,Tirunesh,24,30,W,8335.0,0 days 02:10:00
2018,W,Canada,0 days 02:28:53,Cliff,Rachel,99,30,W,8933.0,0 days 02:20:00
2018,W,Peru,0 days 02:32:09,Melchor,Ines,143,30,W,9129.0,0 days 02:30:00
2018,W,Netherlands,0 days 02:32:41,Deelstra,Andrea,150,30,W,9161.0,0 days 02:30:00
2018,W,Italy,0 days 02:37:35,Montrone,Teresa,254,30,W,9455.0,0 days 02:30:00
2018,W,Canada,0 days 02:39:37,Raby,Arianne,314,30,W,9577.0,0 days 02:30:00
2018,W,United States,0 days 02:40:37,Cadicamo,Alexandra,350,30,W,9637.0,0 days 02:40:00
2018,W,United States,0 days 02:41:48,Nurse,Amanda,393,30,W,9708.0,0 days 02:40:00
2018,W,Canada,0 days 02:42:57,Hannah,Rachel,429,30,W,9777.0,0 days 02:40:00
2018,W,Australia,0 days 02:43:29,Klein,Sarah,448,30,W,9809.0,0 days 02:40:00
