year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2008,W,Germany,0 days 02:19:19,Mikitenko,Irina,15,35,W,8359.0,0 days 02:10:00
2008,W,Denmark,0 days 02:37:04,Aagaard,Anne-Mette,138,35,W,9424.0,0 days 02:30:00
2008,W,Germany,0 days 02:48:48,Bog,Susanne,508,35,W,10128.0,0 days 02:40:00
2008,W,Hong Kong,0 days 02:48:58,Fan,Sui Ping,515,35,W,10138.0,0 days 02:40:00
2008,W,United Kingdom,0 days 02:52:37,Wright,Megan,694,35,W,10357.0,0 days 02:50:00
2008,W,United Kingdom,0 days 02:54:38,Laithwaite,Gill,822,35,W,10478.0,0 days 02:50:00
2008,W,Chile,0 days 02:57:13,Lichnovsky,Lenka,1067,35,W,10633.0,0 days 02:50:00
2008,W,Germany,0 days 02:57:55,Nedergaard,Susanne,1152,35,W,10675.0,0 days 02:50:00
2008,W,Norway,0 days 02:59:37,Holst,Vigdis B.,1394,35,W,10777.0,0 days 02:50:00
2008,W,France,0 days 02:59:38,Gevrey,Valerie,1399,35,W,10778.0,0 days 02:50:00
