year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,M,Finland,0 days 03:16:07,Ahola,Timo,3229,65,M,11767.0,0 days 03:10:00
2010,M,Italy,0 days 03:16:20,Galati,Francesco,3270,65,M,11780.0,0 days 03:10:00
2010,M,Australia,0 days 03:28:45,Langford,Jim,5981,65,M,12525.0,0 days 03:20:00
2010,M,Finland,0 days 03:31:58,Kiikko,Raimo,6915,65,M,12718.0,0 days 03:30:00
2010,M,Italy,0 days 03:35:24,Asberto,Luigi,7861,65,M,12924.0,0 days 03:30:00
2010,M,Germany,0 days 03:37:02,Stettin,Heinz,8324,65,M,13022.0,0 days 03:30:00
2010,M,Norway,0 days 03:39:40,Pedersen,Thor Sverre,9110,65,M,13180.0,0 days 03:30:00
2010,M,Germany,0 days 03:40:34,Novak,Viliam,9390,65,M,13234.0,0 days 03:40:00
2010,M,Germany,0 days 03:46:11,Hallas,GÃÂ¼nter,11169,65,M,13571.0,0 days 03:40:00
2010,M,Italy,0 days 03:46:26,Vona,Raimondo,11242,65,M,13586.0,0 days 03:40:00
