year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2002,W,Netherlands,0 days 03:04:41,Dingemans,Sylvia,1727,50,W,11081.0,0 days 03:00:00
2002,W,Denmark,0 days 03:06:52,Albrektsen,Leila,1914,50,W,11212.0,0 days 03:00:00
2002,W,Germany,0 days 03:08:05,Ziegler,Brigitte,2047,50,W,11285.0,0 days 03:00:00
2002,W,United Kingdom,0 days 03:08:18,Bould,Carole,2071,50,W,11298.0,0 days 03:00:00
2002,W,Germany,0 days 03:09:09,Horst,Hannelore,2160,50,W,11349.0,0 days 03:00:00
2002,W,Germany,0 days 03:11:45,Bente,Hannelore,2460,50,W,11505.0,0 days 03:10:00
2002,W,United Kingdom,0 days 03:15:28,Marchant,Zina,2964,50,W,11728.0,0 days 03:10:00
2002,W,Germany,0 days 03:19:34,Westphal,Elisabeth,3521,50,W,11974.0,0 days 03:10:00
2002,W,Netherlands,0 days 03:24:47,van Wijk,Irene,4436,50,W,12287.0,0 days 03:20:00
2002,W,Germany,0 days 03:24:56,Pawlikowski,Elfriede,4460,50,W,12296.0,0 days 03:20:00
