year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,M,Austria,0 days 03:15:21,Lindenbauer,Rudolf,2908,65,M,11721.0,0 days 03:10:00
2011,M,Germany,0 days 03:16:39,Schlief,Hansdieter,3092,65,M,11799.0,0 days 03:10:00
2011,M,Ecuador,0 days 03:23:06,Aguirre,Julio,4106,65,M,12186.0,0 days 03:20:00
2011,M,Japan,0 days 03:26:20,Tsugawa,Kazuhiko,4742,65,M,12380.0,0 days 03:20:00
2011,M,Finland,0 days 03:28:55,Kiikko,Raimo,5413,65,M,12535.0,0 days 03:20:00
2011,M,Slovenia,0 days 03:31:57,Savic,Vladimir,6209,65,M,12717.0,0 days 03:30:00
2011,M,Italy,0 days 03:32:22,HÃÂ¶llrigl,Matthias,6291,65,M,12742.0,0 days 03:30:00
2011,M,Italy,0 days 03:32:43,Mauro,Fausto,6386,65,M,12763.0,0 days 03:30:00
2011,M,Germany,0 days 03:32:54,Ernst,Klaus,6423,65,M,12774.0,0 days 03:30:00
2011,M,Germany,0 days 03:34:12,Klein,Helmut,6748,65,M,12852.0,0 days 03:30:00
