year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,W,Chile,0 days 03:58:30,Zuniga,Albertina,9993,65,W,14310.0,0 days 03:50:00
2000,W,Switzerland,0 days 04:17:08,Keller,Erika,14005,65,W,15428.0,0 days 04:10:00
2000,W,Denmark,0 days 04:30:31,SÃÂ¶rensen,Henny,16706,65,W,16231.0,0 days 04:30:00
2000,W,Germany,0 days 04:45:13,Gerlach,Ursula,19006,65,W,17113.0,0 days 04:40:00
2000,W,Germany,0 days 04:47:53,Doster,Erika,19359,65,W,17273.0,0 days 04:40:00
2000,W,France,0 days 04:54:18,Negro,Andree,20125,65,W,17658.0,0 days 04:50:00
2000,W,Germany,0 days 04:57:14,Frischke,Lucie,20438,65,W,17834.0,0 days 04:50:00
2000,W,United States,0 days 05:02:52,Vecqueray,Doris,20958,65,W,18172.0,0 days 05:00:00
2000,W,Germany,0 days 05:11:17,Stubenrauch,Gisela,21458,65,W,18677.0,0 days 05:10:00
2000,W,Germany,0 days 05:28:47,Bernhardt,Dr. Hannelore,22251,65,W,19727.0,0 days 05:20:00
