year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
1999,M,South Africa,0 days 02:14:35,Thlobo,Ezael,12,35,M,8075.0,0 days 02:10:00
1999,M,Austria,0 days 02:16:45,Wenisch,Max,18,35,M,8205.0,0 days 02:10:00
1999,M,Germany,0 days 02:16:59,Franke,Stephane,19,35,M,8219.0,0 days 02:10:00
1999,M,Netherlands,0 days 02:17:30,Visser,Peter,25,35,M,8250.0,0 days 02:10:00
1999,M,Israel,0 days 02:19:03,Teshuma,Haile Melkut,28,35,M,8343.0,0 days 02:10:00
1999,M,Kenya,0 days 02:20:14,Lelei,Sammy,32,35,M,8414.0,0 days 02:20:00
1999,M,Germany,0 days 02:24:46,Wolf,Ulrich,52,35,M,8686.0,0 days 02:20:00
1999,M,United Kingdom,0 days 02:25:08,Walmsley,Dennis,53,35,M,8708.0,0 days 02:20:00
1999,M,Germany,0 days 02:25:43,Schikora,Burkhard,55,35,M,8743.0,0 days 02:20:00
1999,M,Germany,0 days 02:25:56,Krupanek,Romuald,56,35,M,8756.0,0 days 02:20:00
