year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,M,United States,0 days 04:03:15,Kim,Myung Joon,17298,75,M,14595.0,0 days 04:00:00
2018,M,Germany,0 days 04:30:49,Kanitz,Willi,25453,75,M,16249.0,0 days 04:30:00
2018,M,Norway,0 days 04:36:07,Sel,Harald,26774,75,M,16567.0,0 days 04:30:00
2018,M,Germany,0 days 04:40:30,Struzak,Bernd,27845,75,M,16830.0,0 days 04:40:00
2018,M,Germany,0 days 04:42:24,Hallas,GÃÂ¼nter,28265,75,M,16944.0,0 days 04:40:00
2018,M,Germany,0 days 04:42:43,Plickat,Peter,28347,75,M,16963.0,0 days 04:40:00
2018,M,Denmark,0 days 04:43:29,SÃÂ¸rensen,Robert Smith,28522,75,M,17009.0,0 days 04:40:00
2018,M,South Korea,0 days 04:43:49,Yu,Peter,28608,75,M,17029.0,0 days 04:40:00
2018,M,Germany,0 days 04:49:55,Greiner,Peter,30099,75,M,17395.0,0 days 04:40:00
2018,M,Germany,0 days 04:56:48,Reich,Dieter,31780,75,M,17808.0,0 days 04:50:00
