year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,M,Germany,0 days 03:02:52,GrÃÂ¤bel,Gerrit,1361,20,M,10972.0,0 days 03:00:00
2009,M,Germany,0 days 03:07:39,MÃÂ¼nch,Johannes,1793,20,M,11259.0,0 days 03:00:00
2009,M,Denmark,0 days 03:08:26,Klovborg,David,1886,20,M,11306.0,0 days 03:00:00
2009,M,Norway,0 days 03:15:57,Jeppesen,Marius,2803,20,M,11757.0,0 days 03:10:00
2009,M,Germany,0 days 03:19:38,Plewa,Malte,3346,20,M,11978.0,0 days 03:10:00
2009,M,Germany,0 days 03:21:33,Rieckhoff,Julius,3642,20,M,12093.0,0 days 03:20:00
2009,M,Germany,0 days 03:26:11,Hesterwerth,Kai,4567,20,M,12371.0,0 days 03:20:00
2009,M,Germany,0 days 03:27:19,Rabaszowski,Alexander,4810,20,M,12439.0,0 days 03:20:00
2009,M,Germany,0 days 03:27:45,Prang,Oliver,4904,20,M,12465.0,0 days 03:20:00
2009,M,Germany,0 days 03:28:01,Pape,Constantnin,4966,20,M,12481.0,0 days 03:20:00
