year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,W,Netherlands,0 days 02:39:02,Van Vlerken,Yvonne,654,45,W,9542.0,0 days 02:30:00
2023,W,Netherlands,0 days 02:45:07,Koersen,Mirjam,1124,45,W,9907.0,0 days 02:40:00
2023,W,Austria,0 days 02:46:40,Bendl-Tschiedel,Carola,1249,45,W,10000.0,0 days 02:40:00
2023,W,France,0 days 02:51:30,LE BEHEREC,Sophie,1732,45,W,10290.0,0 days 02:50:00
2023,W,Germany,0 days 02:55:44,Gradl,Elina,2283,45,W,10544.0,0 days 02:50:00
2023,W,Norway,0 days 02:56:57,NjÃÂ¥ BjÃÂ¸rkmann,Hege,2491,45,W,10617.0,0 days 02:50:00
2023,W,Russia,0 days 02:57:11,Pronina,Mariya,2533,45,W,10631.0,0 days 02:50:00
2023,W,Switzerland,0 days 02:57:18,Meier-Hunger,Arlette,2552,45,W,10638.0,0 days 02:50:00
2023,W,United States,0 days 02:57:57,Griffin,Kelly,2684,45,W,10677.0,0 days 02:50:00
2023,W,United States,0 days 02:58:41,Wilkins,Lindsay,2844,45,W,10721.0,0 days 02:50:00
