year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,W,Canada,0 days 04:24:55,Borrett,Liz,25131,75,W,15895.0,0 days 04:20:00
2017,W,Denmark,0 days 04:31:33,Valeur,Birgit Bamberg,27149,75,W,16293.0,0 days 04:30:00
2017,W,United States,0 days 04:42:24,Rigney,Hansi,29703,75,W,16944.0,0 days 04:40:00
2017,W,Germany,0 days 05:10:48,Schlager,Ruth,34827,75,W,18648.0,0 days 05:10:00
2017,W,United States,0 days 05:14:16,Dunbar,Mary,35240,75,W,18856.0,0 days 05:10:00
2017,W,Germany,0 days 05:26:56,RÃÂ¼ssmann,Mechthild,36475,75,W,19616.0,0 days 05:20:00
2017,W,United States,0 days 05:38:08,Hill,Honor,37346,75,W,20288.0,0 days 05:30:00
2017,W,Germany,0 days 05:51:14,Schilff,Karin,38049,75,W,21074.0,0 days 05:50:00
2017,W,United States,0 days 05:54:10,Park,Anna,38202,75,W,21250.0,0 days 05:50:00
2017,W,Germany,0 days 06:07:07,Eichner,Sigrid,38681,75,W,22027.0,0 days 06:00:00
