year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,W,Norway,0 days 03:45:07,Nystad,Vera,10479,70,W,13507.0,0 days 03:40:00
2016,W,Finland,0 days 04:03:07,Kosonen,Leena,16860,70,W,14587.0,0 days 04:00:00
2016,W,United Kingdom,0 days 04:25:05,Little,Gina,23051,70,W,15905.0,0 days 04:20:00
2016,W,Germany,0 days 04:40:49,KrÃÂ¼gel,Ingrid,26789,70,W,16849.0,0 days 04:40:00
2016,W,Germany,0 days 04:52:35,Loewer,Bok Ja,29158,70,W,17555.0,0 days 04:50:00
2016,W,Italy,0 days 05:25:13,Volonterio,Eugenia,33166,70,W,19513.0,0 days 05:20:00
2016,W,Germany,0 days 05:30:02,Cantarel,Ilse-Dorothee,33595,70,W,19802.0,0 days 05:30:00
2016,W,Germany,0 days 05:33:17,Pflaum,Sabine,33817,70,W,19997.0,0 days 05:30:00
2016,W,Germany,0 days 05:48:22,Strehle,CÃÂ¤cilia,34696,70,W,20902.0,0 days 05:40:00
2016,W,United Kingdom,0 days 06:05:42,Cockerill,Pamela,35428,70,W,21942.0,0 days 06:00:00
