year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,M,France,0 days 02:14:46,El Himer,Driss,9,35,M,8086.0,0 days 02:10:00
2011,M,South Africa,0 days 02:16:00,Ramalaa,Hendrick,10,35,M,8160.0,0 days 02:10:00
2011,M,United Kingdom,0 days 02:23:23,Littler,Stephen,42,35,M,8603.0,0 days 02:20:00
2011,M,Costa Rica,0 days 02:25:01,Johnny Antony,Loria Solano,49,35,M,8701.0,0 days 02:20:00
2011,M,Italy,0 days 02:25:41,Brunner,Georg,53,35,M,8741.0,0 days 02:20:00
2011,M,Norway,0 days 02:25:50,Risa,Jarle,57,35,M,8750.0,0 days 02:20:00
2011,M,United Kingdom,0 days 02:26:13,Fox,Stuart,60,35,M,8773.0,0 days 02:20:00
2011,M,Germany,0 days 02:27:16,Borggrefe,Fabian,65,35,M,8836.0,0 days 02:20:00
2011,M,Japan,0 days 02:27:39,Saeki,Tsutomu,66,35,M,8859.0,0 days 02:20:00
2011,M,Switzerland,0 days 02:28:44,Oliveira,Antonio,72,35,M,8924.0,0 days 02:20:00
