year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,W,United States,0 days 03:06:53,Shemyakina,Elena,1929,50,W,11213.0,0 days 03:00:00
2010,W,Finland,0 days 03:12:19,Linna,Taina,2631,50,W,11539.0,0 days 03:10:00
2010,W,United Kingdom,0 days 03:13:21,Mccarthy,Christine,2783,50,W,11601.0,0 days 03:10:00
2010,W,Germany,0 days 03:15:09,Jacobi,Birgit,3074,50,W,11709.0,0 days 03:10:00
2010,W,Germany,0 days 03:15:38,Uhlig,Birgitt,3153,50,W,11738.0,0 days 03:10:00
2010,W,Germany,0 days 03:17:22,Braun,Marion,3454,50,W,11842.0,0 days 03:10:00
2010,W,United States,0 days 03:17:37,Moras,Beth,3499,50,W,11857.0,0 days 03:10:00
2010,W,Germany,0 days 03:19:54,Kolberg,Jutta,3913,50,W,11994.0,0 days 03:10:00
2010,W,Slovenia,0 days 03:20:24,Verbic,Tatjana,3986,50,W,12024.0,0 days 03:20:00
2010,W,Switzerland,0 days 03:21:00,Waldmeyer,Jana,4091,50,W,12060.0,0 days 03:20:00
