year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2008,W,Kenya,0 days 02:25:01,Kirop,Helena,33,30,W,8701.0,0 days 02:20:00
2008,W,Kenya,0 days 02:26:25,Cheruiyot,Rose,38,30,W,8785.0,0 days 02:20:00
2008,W,Denmark,0 days 02:53:00,Duus,Lene Kathrine,715,30,W,10380.0,0 days 02:50:00
2008,W,Austria,0 days 02:54:45,Steiger,Natalia,835,30,W,10485.0,0 days 02:50:00
2008,W,United Kingdom,0 days 02:54:58,Gelder,Emily,861,30,W,10498.0,0 days 02:50:00
2008,W,Germany,0 days 02:57:08,Bittel,Silke,1055,30,W,10628.0,0 days 02:50:00
2008,W,Austria,0 days 02:58:52,Bendl-Tschiedel,Carola,1285,30,W,10732.0,0 days 02:50:00
2008,W,Germany,0 days 03:00:14,Kulgemeyer,Christin,1471,30,W,10814.0,0 days 03:00:00
2008,W,Italy,0 days 03:01:47,Rauch,Christa,1585,30,W,10907.0,0 days 03:00:00
2008,W,Brazil,0 days 03:04:46,Braga,Juliana,1883,30,W,11086.0,0 days 03:00:00
