year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,M,Germany,0 days 02:34:33,Klocke,Dietmar,73,45,M,9273.0,0 days 02:30:00
2000,M,Germany,0 days 02:36:39,Pellecchia,Felice,89,45,M,9399.0,0 days 02:30:00
2000,M,Belgium,0 days 02:38:15,Seynaeve,Johann,106,45,M,9495.0,0 days 02:30:00
2000,M,Sweden,0 days 02:38:35,Ulmestal,Stefan,113,45,M,9515.0,0 days 02:30:00
2000,M,Switzerland,0 days 02:41:14,Hefti,Remo,148,45,M,9674.0,0 days 02:40:00
2000,M,Germany,0 days 02:41:42,MÃÂ¼ckner-Dellinger,Wolfgang,154,45,M,9702.0,0 days 02:40:00
2000,M,Hungary,0 days 02:43:25,Grapka,Emil,185,45,M,9805.0,0 days 02:40:00
2000,M,Germany,0 days 02:43:42,Simmet,Walter,193,45,M,9822.0,0 days 02:40:00
2000,M,Germany,0 days 02:43:42,Bergner,Eberhard,194,45,M,9822.0,0 days 02:40:00
2000,M,Belgium,0 days 02:43:51,Acker,Etienne van,196,45,M,9831.0,0 days 02:40:00
