year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,W,Germany,0 days 03:06:33,Maier,Claudia,2546,50,W,11193.0,0 days 03:00:00
2015,W,Norway,0 days 03:09:42,Banoun,Ninette,3001,50,W,11382.0,0 days 03:00:00
2015,W,Germany,0 days 03:11:56,Bethke,Ricarda,3345,50,W,11516.0,0 days 03:10:00
2015,W,Switzerland,0 days 03:15:19,Bolzoni,Gabriela,3929,50,W,11719.0,0 days 03:10:00
2015,W,Sweden,0 days 03:15:34,Thiele,Kerstin,3979,50,W,11734.0,0 days 03:10:00
2015,W,United States,0 days 03:18:27,Smith,Shannon,4503,50,W,11907.0,0 days 03:10:00
2015,W,Italy,0 days 03:19:02,Fiacconi,Franca,4630,50,W,11942.0,0 days 03:10:00
2015,W,China,0 days 03:19:40,Xie,Guoping,4752,50,W,11980.0,0 days 03:10:00
2015,W,Germany,0 days 03:19:52,Storch,Ilse,4794,50,W,11992.0,0 days 03:10:00
2015,W,United Kingdom,0 days 03:20:09,Malkin,Alayne,4855,50,W,12009.0,0 days 03:20:00
