year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,M,Belgium,0 days 02:32:04,Bossier,Eddy,89,45,M,9124.0,0 days 02:30:00
2011,M,Norway,0 days 02:33:23,Sitotaw,Alemayehu,98,45,M,9203.0,0 days 02:30:00
2011,M,Belgium,0 days 02:34:24,Molemans,Luc,106,45,M,9264.0,0 days 02:30:00
2011,M,France,0 days 02:35:30,Lasseube,Christophe,117,45,M,9330.0,0 days 02:30:00
2011,M,Germany,0 days 02:35:49,JÃÂ¤kel,Robert,121,45,M,9349.0,0 days 02:30:00
2011,M,Germany,0 days 02:35:49,Poch,Mike,122,45,M,9349.0,0 days 02:30:00
2011,M,Germany,0 days 02:37:39,Ungewickell,Horst,149,45,M,9459.0,0 days 02:30:00
2011,M,Denmark,0 days 02:38:50,Larsen,BÃÂ¸rge,168,45,M,9530.0,0 days 02:30:00
2011,M,Germany,0 days 02:39:02,Spatzier,Hansmartin,171,45,M,9542.0,0 days 02:30:00
2011,M,New Zealand,0 days 02:39:16,Hogg,Gerry,174,45,M,9556.0,0 days 02:30:00
