year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,W,United Kingdom,0 days 02:29:34,Samuels,Sonia,117,35,W,8974.0,0 days 02:20:00
2017,W,Spain,0 days 02:30:31,Diaz,Azucena,129,35,W,9031.0,0 days 02:30:00
2017,W,United States,0 days 02:38:27,Phillips,Caitlin,298,35,W,9507.0,0 days 02:30:00
2017,W,Australia,0 days 02:44:39,Jareb,Nera,512,35,W,9879.0,0 days 02:40:00
2017,W,United Kingdom,0 days 02:47:34,Fogg,Erica,637,35,W,10054.0,0 days 02:40:00
2017,W,United States,0 days 02:51:07,Mcconnaughey,Mariah,841,35,W,10267.0,0 days 02:50:00
2017,W,Switzerland,0 days 02:51:59,Schaller,Alexandra,896,35,W,10319.0,0 days 02:50:00
2017,W,France,0 days 02:54:38,Caroline,Elhimer,1078,35,W,10478.0,0 days 02:50:00
2017,W,Australia,0 days 02:56:57,Jareb,Visnja,1295,35,W,10617.0,0 days 02:50:00
2017,W,United Kingdom,0 days 02:57:12,Collett,Jill,1317,35,W,10632.0,0 days 02:50:00
