year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,M,United States,0 days 02:47:30,Nur,Jacob,1333,65,M,10050.0,0 days 02:40:00
2023,M,Bulgaria,0 days 02:57:34,Lefterov,Boyan,2614,65,M,10654.0,0 days 02:50:00
2023,M,Norway,0 days 03:12:02,Helsing,Asle,5052,65,M,11522.0,0 days 03:10:00
2023,M,South Africa,0 days 03:13:21,Cieverts,Henry,5296,65,M,11601.0,0 days 03:10:00
2023,M,France,0 days 03:16:39,Denelle,Frank,6011,65,M,11799.0,0 days 03:10:00
2023,M,Spain,0 days 03:17:09,CAMBRE RUIBAL,JOSE ANTONIO,6115,65,M,11829.0,0 days 03:10:00
2023,M,United Kingdom,0 days 03:17:46,Coyle,Terence,6259,65,M,11866.0,0 days 03:10:00
2023,M,South Korea,0 days 03:19:00,Jeong,Sekho,6555,65,M,11940.0,0 days 03:10:00
2023,M,Spain,0 days 03:19:20,Puerta Martinez,Luis,6646,65,M,11960.0,0 days 03:10:00
2023,M,United Kingdom,0 days 03:19:57,Wernham,Matthew,6805,65,M,11997.0,0 days 03:10:00
