year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2003,W,Russia,0 days 02:29:00,Ivanova,Alina,59,30,W,8940.0,0 days 02:20:00
2003,W,Kenya,0 days 02:35:29,Cheruiyot,Lenah,107,30,W,9329.0,0 days 02:30:00
2003,W,Italy,0 days 02:35:39,Iozzia,Ivana,110,30,W,9339.0,0 days 02:30:00
2003,W,Greece,0 days 02:36:57,Abatzidou,Georgia,124,30,W,9417.0,0 days 02:30:00
2003,W,Spain,0 days 02:37:03,Ramos,Tina Maria,127,30,W,9423.0,0 days 02:30:00
2003,W,Sweden,0 days 02:38:17,Akerberg,Jennie,141,30,W,9497.0,0 days 02:30:00
2003,W,Denmark,0 days 02:43:30,Aagaard,Anne-Mette,268,30,W,9810.0,0 days 02:40:00
2003,W,Germany,0 days 02:44:39,Schuri,Monika,299,30,W,9879.0,0 days 02:40:00
2003,W,Netherlands,0 days 02:47:33,Jongerius,Marlies,396,30,W,10053.0,0 days 02:40:00
2003,W,Switzerland,0 days 02:52:14,Heim,Maria,604,30,W,10334.0,0 days 02:50:00
