year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,W,Denmark,0 days 02:58:29,Ahm,Maria,1373,20,W,10709.0,0 days 02:50:00
2016,W,Norway,0 days 03:24:43,Dale,Marie,5035,20,W,12283.0,0 days 03:20:00
2016,W,Germany,0 days 03:41:53,Weinmann,Marie,9477,20,W,13313.0,0 days 03:40:00
2016,W,United Kingdom,0 days 03:43:34,Hunter,Mary,10001,20,W,13414.0,0 days 03:40:00
2016,W,Denmark,0 days 03:46:29,Nygaard,Lise,10931,20,W,13589.0,0 days 03:40:00
2016,W,Germany,0 days 04:09:19,Spannhake,Gesa,18626,20,W,14959.0,0 days 04:00:00
2016,W,Germany,0 days 04:10:46,Dimter,Kristin,19054,20,W,15046.0,0 days 04:10:00
2016,W,Germany,0 days 04:16:30,Duske,Helene,20753,20,W,15390.0,0 days 04:10:00
2016,W,Denmark,0 days 04:16:47,Dines,Anna,20841,20,W,15407.0,0 days 04:10:00
2016,W,Germany,0 days 04:22:17,Dombrowsky,Charlotte,22307,20,W,15737.0,0 days 04:20:00
