year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2022,W,Norway,0 days 03:13:22,Langerud,kari,4062,60,W,11602.0,0 days 03:10:00
2022,W,Germany,0 days 03:20:40,Flikschuh,Katrin,5369,60,W,12040.0,0 days 03:20:00
2022,W,United States,0 days 03:21:18,Jacobson,Gwen,5491,60,W,12078.0,0 days 03:20:00
2022,W,Canada,0 days 03:23:44,Andrew Piel,Judy,5950,60,W,12224.0,0 days 03:20:00
2022,W,United States,0 days 03:23:55,Mayo,Susan,5985,60,W,12235.0,0 days 03:20:00
2022,W,United States,0 days 03:24:07,Shank,Katherine,6027,60,W,12247.0,0 days 03:20:00
2022,W,Germany,0 days 03:24:54,Lenk,Manuela,6207,60,W,12294.0,0 days 03:20:00
2022,W,United Kingdom,0 days 03:25:10,kluth,christina,6263,60,W,12310.0,0 days 03:20:00
2022,W,Germany,0 days 03:28:41,Linke,Martina,7126,60,W,12521.0,0 days 03:20:00
2022,W,China,0 days 03:33:25,Ren,Ruihua,8318,60,W,12805.0,0 days 03:30:00
