year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2013,W,Norway,0 days 02:54:44,Ytterstad,Nina Wavik,827,50,W,10484.0,0 days 02:50:00
2013,W,Germany,0 days 02:58:25,Parsiegla,Karsta,1233,50,W,10705.0,0 days 02:50:00
2013,W,Germany,0 days 03:06:08,Auer-Gerber,Barbara,2113,50,W,11168.0,0 days 03:00:00
2013,W,Netherlands,0 days 03:06:46,Hasper,Petra,2198,50,W,11206.0,0 days 03:00:00
2013,W,Sweden,0 days 03:14:08,Jonsson,Maria Ionice,3405,50,W,11648.0,0 days 03:10:00
2013,W,Poland,0 days 03:15:45,Dzierzkowska,Aleksandra,3697,50,W,11745.0,0 days 03:10:00
2013,W,Italy,0 days 03:16:16,RUBINO,NATALIA,3785,50,W,11776.0,0 days 03:10:00
2013,W,France,0 days 03:16:21,Hervouin,Mireille,3800,50,W,11781.0,0 days 03:10:00
2013,W,Sweden,0 days 03:18:06,Thiele,Kerstin,4125,50,W,11886.0,0 days 03:10:00
2013,W,Germany,0 days 03:18:07,Bethke,Ricarda,4127,50,W,11887.0,0 days 03:10:00
