year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2003,M,Kenya,0 days 02:04:56,Korir,Sammy,2,25,M,7496.0,0 days 02:00:00
2003,M,Kenya,0 days 02:06:15,Munji,Titus,3,25,M,7575.0,0 days 02:00:00
2003,M,Kenya,0 days 02:09:21,Kipkoech,Raymond,5,25,M,7761.0,0 days 02:00:00
2003,M,Japan,0 days 02:09:49,Matsuda,Kazuhiro,6,25,M,7789.0,0 days 02:00:00
2003,M,Japan,0 days 02:09:52,Umeki,Kurao,7,25,M,7792.0,0 days 02:00:00
2003,M,Japan,0 days 02:12:07,Osaki,Satoshi,12,25,M,7927.0,0 days 02:10:00
2003,M,Finland,0 days 02:12:10,Holmen,Janne,13,25,M,7930.0,0 days 02:10:00
2003,M,Japan,0 days 02:12:41,Tsutsumu,Tadayuki,14,25,M,7961.0,0 days 02:10:00
2003,M,Japan,0 days 02:13:37,Sato,Yohei,15,25,M,8017.0,0 days 02:10:00
2003,M,Kenya,0 days 02:13:42,Losian,Jacob,16,25,M,8022.0,0 days 02:10:00
