year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,W,Ethiopia,0 days 02:23:58,Dibaba,Birhane,42,25,W,8638.0,0 days 02:20:00
2016,W,Ethiopia,0 days 02:24:41,Aga,Ruti,48,25,W,8681.0,0 days 02:20:00
2016,W,Japan,0 days 02:28:16,Iwade,Reia,70,25,W,8896.0,0 days 02:20:00
2016,W,Germany,0 days 02:28:34,Heinig,Katharina,74,25,W,8914.0,0 days 02:20:00
2016,W,Kenya,0 days 02:29:35,Ronoh,Janet,91,25,W,8975.0,0 days 02:20:00
2016,W,Israel,0 days 02:40:16,Chemtai,Lonah Korlima,290,25,W,9616.0,0 days 02:40:00
2016,W,Belgium,0 days 02:46:09,Galle,Eva,477,25,W,9969.0,0 days 02:40:00
2016,W,Norway,0 days 02:48:38,Kvernmo,Kathrine,594,25,W,10118.0,0 days 02:40:00
2016,W,Norway,0 days 02:48:40,Moen Guidon,Karoline,600,25,W,10120.0,0 days 02:40:00
2016,W,Germany,0 days 02:49:02,Gill,Nadine,618,25,W,10142.0,0 days 02:40:00
