year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,W,Russia,0 days 02:26:24,Skvortsova,Silvia,40,35,W,8784.0,0 days 02:20:00
2009,W,Kenya,0 days 02:29:17,Malot,Leah,57,35,W,8957.0,0 days 02:20:00
2009,W,United Kingdom,0 days 02:36:08,Haining,Hayley,132,35,W,9368.0,0 days 02:30:00
2009,W,Denmark,0 days 02:45:04,Hansen,Anne-sofie Pade,292,35,W,9904.0,0 days 02:40:00
2009,W,Hong Kong,0 days 02:54:41,Fan,Sui Ping,698,35,W,10481.0,0 days 02:50:00
2009,W,Hong Kong,0 days 02:55:01,Leong,Yuen Fan,719,35,W,10501.0,0 days 02:50:00
2009,W,Australia,0 days 02:57:56,Stavreski,Elizabeth,905,35,W,10676.0,0 days 02:50:00
2009,W,Italy,0 days 02:59:11,Lorenzi,Sonia,1053,35,W,10751.0,0 days 02:50:00
2009,W,Switzerland,0 days 03:00:28,Tremp,Kristin,1186,35,W,10828.0,0 days 03:00:00
2009,W,United Kingdom,0 days 03:01:40,Imrie,Claire,1276,35,W,10900.0,0 days 03:00:00
