year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,M,Canada,0 days 02:10:28,Coolseat,Reid,6,35,M,7828.0,0 days 02:10:00
2015,M,Eritrea,0 days 02:14:51,Solomon,Tesfamariam,20,35,M,8091.0,0 days 02:10:00
2015,M,United Kingdom,0 days 02:15:30,Merrien,Lee,26,35,M,8130.0,0 days 02:10:00
2015,M,United Kingdom,0 days 02:15:49,Gilbert,John,31,35,M,8149.0,0 days 02:10:00
2015,M,United Kingdom,0 days 02:16:55,Davies,Andrew,38,35,M,8215.0,0 days 02:10:00
2015,M,Republic of Ireland,0 days 02:17:19,Thornton,Gary,39,35,M,8239.0,0 days 02:10:00
2015,M,Australia,0 days 02:18:40,Shatrow,Vlad,43,35,M,8320.0,0 days 02:10:00
2015,M,Republic of Ireland,0 days 02:21:09,Murray,Gary,56,35,M,8469.0,0 days 02:20:00
2015,M,Argentina,0 days 02:21:31,Rios,Dario,58,35,M,8491.0,0 days 02:20:00
2015,M,Belgium,0 days 02:21:34,Fincioen,Stijn,59,35,M,8494.0,0 days 02:20:00
