year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,M,Spain,0 days 02:26:32,Fiz Martin,Martin,61,50,M,8792.0,0 days 02:20:00
2016,M,France,0 days 02:28:34,El Yamani,Mohammed,73,50,M,8914.0,0 days 02:20:00
2016,M,Germany,0 days 02:34:36,Wittig,Michael,151,50,M,9276.0,0 days 02:30:00
2016,M,Germany,0 days 02:36:15,Schulz,Konrad,182,50,M,9375.0,0 days 02:30:00
2016,M,Germany,0 days 02:37:45,JÃÂ¤kel,Robert,219,50,M,9465.0,0 days 02:30:00
2016,M,Belgium,0 days 02:37:56,Bauters,Danny,225,50,M,9476.0,0 days 02:30:00
2016,M,Denmark,0 days 02:38:20,Mygind,Hans,235,50,M,9500.0,0 days 02:30:00
2016,M,Denmark,0 days 02:43:57,Nielsen,Anders Lade,392,50,M,9837.0,0 days 02:40:00
2016,M,Finland,0 days 02:43:58,Lindvall,Bo-GÃÂ¶ran,394,50,M,9838.0,0 days 02:40:00
2016,M,Austria,0 days 02:44:32,Ritter,Arno,418,50,M,9872.0,0 days 02:40:00
