year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,W,China,0 days 02:52:49,Wong,Siu Ping,594,40,W,10369.0,0 days 02:50:00
2010,W,United Kingdom,0 days 02:56:05,McCallum,Michaela,804,40,W,10565.0,0 days 02:50:00
2010,W,United Kingdom,0 days 02:58:54,Urwin-Mann,Sarah,1157,40,W,10734.0,0 days 02:50:00
2010,W,Germany,0 days 02:59:04,Boe-Lange,Martina,1193,40,W,10744.0,0 days 02:50:00
2010,W,Italy,0 days 02:59:40,Negri,Annita,1308,40,W,10780.0,0 days 02:50:00
2010,W,Germany,0 days 02:59:54,Jakobs,Marion,1331,40,W,10794.0,0 days 02:50:00
2010,W,Denmark,0 days 02:59:58,Oldenborg,Mette Willer,1339,40,W,10798.0,0 days 02:50:00
2010,W,Belgium,0 days 03:01:45,Van Hooydonck,Els,1475,40,W,10905.0,0 days 03:00:00
2010,W,Germany,0 days 03:02:44,Schucht,Irene,1548,40,W,10964.0,0 days 03:00:00
2010,W,Denmark,0 days 03:03:12,Czajkowska,Tina,1584,40,W,10992.0,0 days 03:00:00
