year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2001,M,Germany,0 days 03:18:17,Haas,Dr. Wolfgang,3101,65,M,11897.0,0 days 03:10:00
2001,M,Netherlands,0 days 03:24:59,Douma,Jan,4220,65,M,12299.0,0 days 03:20:00
2001,M,Germany,0 days 03:29:18,Jung,Helmut,5254,65,M,12558.0,0 days 03:20:00
2001,M,Germany,0 days 03:29:25,Thyen,Uwe,5294,65,M,12565.0,0 days 03:20:00
2001,M,Germany,0 days 03:30:29,Ludwig,GÃÂ¼nter,5571,65,M,12629.0,0 days 03:30:00
2001,M,Germany,0 days 03:31:04,Kapper,Jakob,5687,65,M,12664.0,0 days 03:30:00
2001,M,Germany,0 days 03:31:09,Zedel,GÃÂ¼nter,5701,65,M,12669.0,0 days 03:30:00
2001,M,Germany,0 days 03:32:10,Giesler,Heinz-Joachim,5914,65,M,12730.0,0 days 03:30:00
2001,M,Poland,0 days 03:32:35,Grochocki,Wojciech,6006,65,M,12755.0,0 days 03:30:00
2001,M,Germany,0 days 03:32:39,Lopatta,Joachim,6022,65,M,12759.0,0 days 03:30:00
