year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,W,Germany,0 days 02:26:21,Mockenhaupt,Sabrina,41,30,W,8781.0,0 days 02:20:00
2010,W,Romania,0 days 02:30:15,Pirtea,Adriana,56,30,W,9015.0,0 days 02:30:00
2010,W,South Africa,0 days 02:32:33,Maxwell,Tanith,75,30,W,9153.0,0 days 02:30:00
2010,W,Poland,0 days 02:34:47,Gortel,Agnieszka,97,30,W,9287.0,0 days 02:30:00
2010,W,Romania,0 days 02:42:34,Cirlan,Daniela,208,30,W,9754.0,0 days 02:40:00
2010,W,Costa Rica,0 days 02:43:44,TraÃÂ±a,Gabriela,244,30,W,9824.0,0 days 02:40:00
2010,W,Finland,0 days 02:44:25,Puotiniemi,Leena,264,30,W,9865.0,0 days 02:40:00
2010,W,Denmark,0 days 02:51:43,Houlborg,Vibeke,548,30,W,10303.0,0 days 02:50:00
2010,W,United Kingdom,0 days 02:57:33,Banks,Fay,949,30,W,10653.0,0 days 02:50:00
2010,W,Germany,0 days 02:59:38,Kulgemeyer,Christin,1303,30,W,10778.0,0 days 02:50:00
