year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2022,W,United States,0 days 03:23:31,BACKSTROM,BECKY,5905,65,W,12211.0,0 days 03:20:00
2022,W,Portugal,0 days 03:24:48,Grare,Marianne,6180,65,W,12288.0,0 days 03:20:00
2022,W,France,0 days 03:26:25,CONNAN,MARIE THERESE,6579,65,W,12385.0,0 days 03:20:00
2022,W,United States,0 days 03:29:14,Cohen,Leslie,7298,65,W,12554.0,0 days 03:20:00
2022,W,United States,0 days 03:34:21,Benson,Cory,8533,65,W,12861.0,0 days 03:30:00
2022,W,Switzerland,0 days 03:35:43,Waldmeyer,Jana,8837,65,W,12943.0,0 days 03:30:00
2022,W,United Kingdom,0 days 03:46:01,Masters,Sandy,11471,65,W,13561.0,0 days 03:40:00
2022,W,Denmark,0 days 03:53:14,Jensen,Hanne Margrethe,13520,65,W,13994.0,0 days 03:50:00
2022,W,Belgium,0 days 03:56:45,JUNGBLUT,Myriam,14735,65,W,14205.0,0 days 03:50:00
2022,W,Morocco,0 days 03:59:59,BETTACH,NAIMA,15987,65,W,14399.0,0 days 03:50:00
