year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2012,M,Germany,0 days 02:48:46,Kurtze,Michael,423,55,M,10126.0,0 days 02:40:00
2012,M,Austria,0 days 02:51:48,Brunner,Manfred,554,55,M,10308.0,0 days 02:50:00
2012,M,Italy,0 days 02:53:49,Dandolo,Antonio,686,55,M,10429.0,0 days 02:50:00
2012,M,Norway,0 days 02:54:09,Dahl,Alf B.,704,55,M,10449.0,0 days 02:50:00
2012,M,France,0 days 02:54:41,Galim,Ernest Max,741,55,M,10481.0,0 days 02:50:00
2012,M,Finland,0 days 02:55:25,Laitila,Erkki,803,55,M,10525.0,0 days 02:50:00
2012,M,United Kingdom,0 days 02:56:49,Hollins,David,932,55,M,10609.0,0 days 02:50:00
2012,M,Spain,0 days 02:56:55,Delshams,Amadeu,945,55,M,10615.0,0 days 02:50:00
2012,M,Germany,0 days 02:57:38,Hoffmeister,Rainer,1029,55,M,10658.0,0 days 02:50:00
2012,M,Germany,0 days 02:57:45,HoubÃÂ©,Clemens,1048,55,M,10665.0,0 days 02:50:00
