year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2012,M,Germany,0 days 03:44:15,Hempel,Dieter,10710,70,M,13455.0,0 days 03:40:00
2012,M,El Salvador,0 days 03:47:50,Barrera,Julian,11891,70,M,13670.0,0 days 03:40:00
2012,M,Germany,0 days 03:49:00,Matznick,Horst,12290,70,M,13740.0,0 days 03:40:00
2012,M,Germany,0 days 03:49:58,Vollbracht,Heinrich,12624,70,M,13798.0,0 days 03:40:00
2012,M,United Kingdom,0 days 03:50:58,Cradden,Brendan,12919,70,M,13858.0,0 days 03:50:00
2012,M,Spain,0 days 03:55:02,Sotelo Paradela,Constantino,14439,70,M,14102.0,0 days 03:50:00
2012,M,Germany,0 days 04:00:04,Schuster,Wolfgang,16792,70,M,14404.0,0 days 04:00:00
2012,M,South Korea,0 days 04:01:04,An,Sang Won,17136,70,M,14464.0,0 days 04:00:00
2012,M,Germany,0 days 04:07:00,Mattke,Dietrich,18814,70,M,14820.0,0 days 04:00:00
2012,M,United Kingdom,0 days 04:07:39,Atkinson,John,18997,70,M,14859.0,0 days 04:00:00
