year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2008,M,Kenya,0 days 02:07:48,Kamathi,Charles,3,30,M,7668.0,0 days 02:00:00
2008,M,Kenya,0 days 02:09:03,Kipchumba,Mariko,4,30,M,7743.0,0 days 02:00:00
2008,M,Kenya,0 days 02:12:07,Ngolepus,Joseph,6,30,M,7927.0,0 days 02:10:00
2008,M,Japan,0 days 02:13:04,Suwa,Toshinari,8,30,M,7984.0,0 days 02:10:00
2008,M,Germany,0 days 02:13:30,Cierpinski,Falk,9,30,M,8010.0,0 days 02:10:00
2008,M,Denmark,0 days 02:19:23,FarsÃÂ¶ht,Jeppe,16,30,M,8363.0,0 days 02:10:00
2008,M,Lebanon,0 days 02:20:36,Awada,Hussein,20,30,M,8436.0,0 days 02:20:00
2008,M,United Kingdom,0 days 02:22:37,Whitby,Benedict,25,30,M,8557.0,0 days 02:20:00
2008,M,Finland,0 days 02:23:19,Takala,Miika,26,30,M,8599.0,0 days 02:20:00
2008,M,Italy,0 days 02:23:45,Brunner,Georg,27,30,M,8625.0,0 days 02:20:00
