year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2006,M,Germany,0 days 02:54:21,Hardt,JÃÂ¼rgen,451,60,M,10461.0,0 days 02:50:00
2006,M,United Kingdom,0 days 03:06:02,Hall,Raymond,1185,60,M,11162.0,0 days 03:00:00
2006,M,Denmark,0 days 03:09:06,Clemmensen,Poul,1416,60,M,11346.0,0 days 03:00:00
2006,M,France,0 days 03:09:12,Theatre,Martial,1430,60,M,11352.0,0 days 03:00:00
2006,M,Switzerland,0 days 03:18:21,Schmid,Hansruedi,2350,60,M,11901.0,0 days 03:10:00
2006,M,Germany,0 days 03:18:26,Klein,Helmut,2362,60,M,11906.0,0 days 03:10:00
2006,M,Germany,0 days 03:19:51,Lachmann,Heinz,2522,60,M,11991.0,0 days 03:10:00
2006,M,France,0 days 03:21:13,Le-bras,Yvon,2681,60,M,12073.0,0 days 03:20:00
2006,M,Japan,0 days 03:21:16,Tsugawa,Kazuhiko,2692,60,M,12076.0,0 days 03:20:00
2006,M,Norway,0 days 03:21:49,Pedersen,Thor Sverre,2766,60,M,12109.0,0 days 03:20:00
