year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,M,United States,0 days 02:37:03,Zalokar,Fred,120,50,M,9423.0,0 days 02:30:00
2010,M,Spain,0 days 02:41:24,Sanchez Martin,Lorenzo,183,50,M,9684.0,0 days 02:40:00
2010,M,Germany,0 days 02:42:04,LÃÂ¶schner,Frank,195,50,M,9724.0,0 days 02:40:00
2010,M,Germany,0 days 02:42:52,Nedderhoff,Bernd,215,50,M,9772.0,0 days 02:40:00
2010,M,Germany,0 days 02:43:07,GÃÂ¶tte,JÃÂ¼rgen,218,50,M,9787.0,0 days 02:40:00
2010,M,Germany,0 days 02:43:20,Vongehr,Thomas,225,50,M,9800.0,0 days 02:40:00
2010,M,United States,0 days 02:43:32,Haberkorn,John,234,50,M,9812.0,0 days 02:40:00
2010,M,Italy,0 days 02:44:38,Dina,Sergio,270,50,M,9878.0,0 days 02:40:00
2010,M,Italy,0 days 02:44:57,Michelis,Mauro,279,50,M,9897.0,0 days 02:40:00
2010,M,Germany,0 days 02:46:33,Ibach,Thomas,321,50,M,9993.0,0 days 02:40:00
