year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,M,United States,0 days 03:18:23,Dykes,Gene,6420,75,M,11903.0,0 days 03:10:00
2023,M,United States,0 days 03:33:57,brown,bruce,10851,75,M,12837.0,0 days 03:30:00
2023,M,Canada,0 days 04:03:11,Burlton,Roger,21229,75,M,14591.0,0 days 04:00:00
2023,M,Germany,0 days 04:04:55,Krause,Helaman,21704,75,M,14695.0,0 days 04:00:00
2023,M,Germany,0 days 04:19:41,Dittmer,Ulrich,25941,75,M,15581.0,0 days 04:10:00
2023,M,Germany,0 days 04:20:00,WÃÂ¼nsche,Fritz-Werner,26041,75,M,15600.0,0 days 04:20:00
2023,M,Germany,0 days 04:22:38,Stanski,Franz,26725,75,M,15758.0,0 days 04:20:00
2023,M,Germany,0 days 04:30:01,Prenzel,Siegfried,28773,75,M,16201.0,0 days 04:30:00
2023,M,United States,0 days 04:30:45,Lastimosa,Augusto,28965,75,M,16245.0,0 days 04:30:00
2023,M,Japan,0 days 04:33:55,Tsugawa,Kazuhiko,29733,75,M,16435.0,0 days 04:30:00
