year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2002,M,France,0 days 02:42:36,Serres,Jean-Marie,292,55,M,9756.0,0 days 02:40:00
2002,M,Germany,0 days 02:50:40,Ahrens,Wolfgang,607,55,M,10240.0,0 days 02:50:00
2002,M,Poland,0 days 02:51:28,Zaleski,Henryk,645,55,M,10288.0,0 days 02:50:00
2002,M,Germany,0 days 02:51:44,Barth,Bertram,662,55,M,10304.0,0 days 02:50:00
2002,M,Germany,0 days 02:51:46,Hartung,Manfred,663,55,M,10306.0,0 days 02:50:00
2002,M,Denmark,0 days 02:52:07,Clemmensen,Poul,684,55,M,10327.0,0 days 02:50:00
2002,M,Germany,0 days 02:53:29,Wilutzky,Claus,773,55,M,10409.0,0 days 02:50:00
2002,M,Italy,0 days 02:54:20,Bornaghi,Giovanni,836,55,M,10460.0,0 days 02:50:00
2002,M,Netherlands,0 days 02:54:32,Siebenga,Geu,854,55,M,10472.0,0 days 02:50:00
2002,M,Norway,0 days 02:54:41,Kristiansen,Torstein,862,55,M,10481.0,0 days 02:50:00
