year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,M,Kenya,0 days 02:07:42,Biwott,Simon,1,30,M,7662.0,0 days 02:00:00
2000,M,Spain,0 days 02:07:47,Pena,Antonio,2,30,M,7667.0,0 days 02:00:00
2000,M,Kenya,0 days 02:10:43,Kiptanui,Paul,5,30,M,7843.0,0 days 02:10:00
2000,M,South Africa,0 days 02:12:46,Moeketsana,Motsehi,8,30,M,7966.0,0 days 02:10:00
2000,M,Kenya,0 days 02:12:54,Musyoki,William,9,30,M,7974.0,0 days 02:10:00
2000,M,South Africa,0 days 02:18:19,Mazibuko,Jacob,14,30,M,8299.0,0 days 02:10:00
2000,M,Finland,0 days 02:23:04,Vaittinen,Marko,28,30,M,8584.0,0 days 02:20:00
2000,M,Germany,0 days 02:23:23,Potthin,Hartwig,29,30,M,8603.0,0 days 02:20:00
2000,M,France,0 days 02:26:13,Moutaoukil,Ahmed,32,30,M,8773.0,0 days 02:20:00
2000,M,Israel,0 days 02:26:14,Lang,Micah,33,30,M,8774.0,0 days 02:20:00
