year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,M,Russia,0 days 02:28:22,Mukhamedzarifov,Farid,90,45,M,8902.0,0 days 02:20:00
2018,M,United Kingdom,0 days 02:28:38,Greenwood,Christopher,96,45,M,8918.0,0 days 02:20:00
2018,M,Norway,0 days 02:31:40,Heggheim,Ole Kristian,135,45,M,9100.0,0 days 02:30:00
2018,M,United Kingdom,0 days 02:32:08,Pearson,Neil,142,45,M,9128.0,0 days 02:30:00
2018,M,Iceland,0 days 02:32:28,Gudmundsson,Stefan,147,45,M,9148.0,0 days 02:30:00
2018,M,Turkey,0 days 02:33:02,YÃÂ¼ksel,ÃÂzkan,158,45,M,9182.0,0 days 02:30:00
2018,M,Spain,0 days 02:33:18,Pulido Garcia,Miguel Angel,162,45,M,9198.0,0 days 02:30:00
2018,M,Norway,0 days 02:34:21,Birkeli,Are,177,45,M,9261.0,0 days 02:30:00
2018,M,Germany,0 days 02:34:45,Mey,Markus,183,45,M,9285.0,0 days 02:30:00
2018,M,Spain,0 days 02:35:40,Gonzalez de Heredia,Inigo,203,45,M,9340.0,0 days 02:30:00
