year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,W,Canada,0 days 02:40:11,Watkins,Catherine,333,45,W,9611.0,0 days 02:40:00
2018,W,United Kingdom,0 days 02:54:42,Banks,Andrea,1053,45,W,10482.0,0 days 02:50:00
2018,W,Sweden,0 days 02:55:44,Hernes,Annica,1135,45,W,10544.0,0 days 02:50:00
2018,W,Austria,0 days 02:56:10,KaltenbÃÂ¶ck,Astrid,1179,45,W,10570.0,0 days 02:50:00
2018,W,United States,0 days 02:57:15,Theisen,Anne,1296,45,W,10635.0,0 days 02:50:00
2018,W,China,0 days 02:58:24,Yan,Hongming,1416,45,W,10704.0,0 days 02:50:00
2018,W,United States,0 days 02:58:27,Fox,Rachel,1426,45,W,10707.0,0 days 02:50:00
2018,W,United Kingdom,0 days 02:59:02,Baxter,Marie,1527,45,W,10742.0,0 days 02:50:00
2018,W,United Kingdom,0 days 02:59:30,Helowicz,Anna,1618,45,W,10770.0,0 days 02:50:00
2018,W,China,0 days 03:02:57,Liu,Chunhua,1947,45,W,10977.0,0 days 03:00:00
