year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2022,M,Germany,0 days 03:56:44,Stanski,Franz,14733,75,M,14204.0,0 days 03:50:00
2022,M,Ecuador,0 days 04:03:09,Aguirre,Julio,16785,75,M,14589.0,0 days 04:00:00
2022,M,United Kingdom,0 days 04:13:28,Penhaul,CHUNKY,19265,75,M,15208.0,0 days 04:10:00
2022,M,Germany,0 days 04:16:58,WÃÂ¼nsche,Fritz-Werner,20022,75,M,15418.0,0 days 04:10:00
2022,M,United States,0 days 04:18:14,Boyadjian,Steve,20316,75,M,15494.0,0 days 04:10:00
2022,M,Germany,0 days 04:21:33,KÃÂ¶hnke,Wilfried,21152,75,M,15693.0,0 days 04:20:00
2022,M,United States,0 days 04:22:29,Salazar,Bill,21347,75,M,15749.0,0 days 04:20:00
2022,M,Canada,0 days 04:27:43,Mclauchlan,Doug,22561,75,M,16063.0,0 days 04:20:00
2022,M,Japan,0 days 04:34:41,Tsugawa,Kazuhiko,24121,75,M,16481.0,0 days 04:30:00
2022,M,Germany,0 days 04:44:23,RÃÂ¤uschel,Bernd,25953,75,M,17063.0,0 days 04:40:00
