year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2004,W,Switzerland,0 days 03:33:58,Monique,Blattmann,6480,60,W,12838.0,0 days 03:30:00
2004,W,Russia,0 days 03:47:33,Kolobanova,Lyudmila,9992,60,W,13653.0,0 days 03:40:00
2004,W,Italy,0 days 03:51:39,Depetra Rigney,Johanna,11235,60,W,13899.0,0 days 03:50:00
2004,W,Denmark,0 days 03:52:31,Kiederle,Inger,11510,60,W,13951.0,0 days 03:50:00
2004,W,Germany,0 days 03:52:42,Liere,Jutta,11573,60,W,13962.0,0 days 03:50:00
2004,W,Germany,0 days 03:55:20,Hollstein,Ingeburg,12556,60,W,14120.0,0 days 03:50:00
2004,W,Netherlands,0 days 03:58:57,Scheps,Wilma,13999,60,W,14337.0,0 days 03:50:00
2004,W,France,0 days 04:01:13,Boulivet,Jacqueline,14677,60,W,14473.0,0 days 04:00:00
2004,W,Denmark,0 days 04:05:43,Madsen,Kirsten,15713,60,W,14743.0,0 days 04:00:00
2004,W,Austria,0 days 04:06:00,Stefan,Heidelinde,15777,60,W,14760.0,0 days 04:00:00
