year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2019,W,Belgium,0 days 03:02:05,Van Landeghem,Ria,2757,60,W,10925.0,0 days 03:00:00
2019,W,United States,0 days 03:02:21,Benoit Samuelson,Joan,2790,60,W,10941.0,0 days 03:00:00
2019,W,Hong Kong,0 days 03:17:25,Ho,Ping Kiu Jackie,5330,60,W,11845.0,0 days 03:10:00
2019,W,United States,0 days 03:22:05,Alvarado,Lillian,6398,60,W,12125.0,0 days 03:20:00
2019,W,Japan,0 days 03:24:08,Shonai,Naoko,6931,60,W,12248.0,0 days 03:20:00
2019,W,United States,0 days 03:25:14,Sexton,Carol,7234,60,W,12314.0,0 days 03:20:00
2019,W,United States,0 days 03:29:32,Kunz,Karen M.,8718,60,W,12572.0,0 days 03:20:00
2019,W,Italy,0 days 03:34:00,Cecchini,Fulvia,9966,60,W,12840.0,0 days 03:30:00
2019,W,Germany,0 days 03:36:42,Warme,Gabriele,10742,60,W,13002.0,0 days 03:30:00
2019,W,Australia,0 days 03:39:53,Kolesnikova,Raisa,11860,60,W,13193.0,0 days 03:30:00
